hypothesis_id,horizon_days,epsilon_bps,strategy,model,corridor,test_year,threshold,evaluation_weeks,candidates,candidates_per_week,candidate_precision,candidate_recall,balanced_accuracy
H008_pooling_ablation,3,50,per_corridor,random_forest,RUB_TJS,2024,0.5449950918550234,50.57142857142857,111,2.194915254237288,0.8558558558558559,0.5135135135135135,0.6297726297726298
H008_pooling_ablation,3,50,per_corridor,random_forest,RUB_UZS,2024,0.6134977624132761,50.57142857142857,64,1.265536723163842,0.890625,0.32571428571428573,0.6149119373776908
H008_pooling_ablation,3,50,per_corridor,random_forest,RUB_KGS,2024,0.5925721424384773,50.57142857142857,63,1.2457627118644068,0.8888888888888888,0.3076923076923077,0.6008158508158508
H008_pooling_ablation,3,50,per_corridor,random_forest,RUB_AMD,2024,0.5353878501890054,50.57142857142857,116,2.2937853107344632,0.8103448275862069,0.5053763440860215,0.575268817204301
H008_pooling_ablation,3,50,per_corridor,random_forest,RUB_KZT,2024,0.5046979243825237,50.57142857142857,110,2.1751412429378534,0.7545454545454545,0.49700598802395207,0.5818363273453093
H008_pooling_ablation,3,50,per_corridor,random_forest,RUB_TJS,2025,0.6660724204000247,50.714285714285715,28,0.5521126760563381,0.9285714285714286,0.15757575757575756,0.5665927568366592
H008_pooling_ablation,3,50,per_corridor,random_forest,RUB_UZS,2025,0.7379029220290348,50.714285714285715,8,0.15774647887323942,1.0,0.05714285714285714,0.5285714285714286
H008_pooling_ablation,3,50,per_corridor,random_forest,RUB_KGS,2025,0.6221552384220129,50.714285714285715,65,1.2816901408450705,0.7692307692307693,0.31645569620253167,0.5739581851799176
H008_pooling_ablation,3,50,per_corridor,random_forest,RUB_AMD,2025,0.6528283708496607,50.714285714285715,17,0.3352112676056338,1.0,0.11258278145695365,0.5562913907284768
H008_pooling_ablation,3,50,per_corridor,random_forest,RUB_KZT,2025,0.6441874406846008,50.714285714285715,35,0.6901408450704225,0.7714285714285715,0.18,0.5487628865979381
H008_pooling_ablation,3,50,per_corridor,random_forest,RUB_TJS,2026,0.5886021417990384,32.57142857142857,32,0.9824561403508772,0.84375,0.2571428571428571,0.5822751322751323
H008_pooling_ablation,3,50,per_corridor,random_forest,RUB_UZS,2026,0.6453838798996245,32.57142857142857,11,0.33771929824561403,0.8181818181818182,0.0891089108910891,0.5270105957964217
H008_pooling_ablation,3,50,per_corridor,random_forest,RUB_KGS,2026,0.655701453004624,32.57142857142857,8,0.2456140350877193,0.75,0.05714285714285714,0.5103896103896104
H008_pooling_ablation,3,50,per_corridor,random_forest,RUB_AMD,2026,0.6208100845231846,32.57142857142857,18,0.5526315789473685,0.8333333333333334,0.13761467889908258,0.539395574743659
H008_pooling_ablation,3,50,per_corridor,random_forest,RUB_KZT,2026,0.5835238570524738,32.57142857142857,22,0.6754385964912281,0.8636363636363636,0.1743119266055046,0.55774419859687
H008_pooling_ablation,3,50,pooled_with_corridor_thresholds,logistic,RUB_AMD,2022,0.8816790144065559,50.57142857142857,0,0.0,0.0,0.0,0.5
